text,label_gt
is there a way i can get a visa card,73
can i get the mastercard,73
do i have a visa card as an option,73
are visa and mastercard accepted,73
what credit cards do you carry,73
would a visa or mastercard be more suited to me,73
i am interested in a visa or mastercard do you offer them,73
is it ok if i use both visa and mastercard,73
do i have a choice for a mastercard,73
can i use visa or mastercard with your service,73
can i choose from either visa or mastercard,73
can i have a visa card,73
would i get a visa or mastercard,73
am i able to get both a visa and mastercard from you,73
is it possible to get both a visa and a mastercard,73
can i choose my visa or mastercard,73
my preference is mastercard,73
what card types can i choose from,73
i want to get a visa,73
can i choose whether i receive a visa or a mastercard card,73
which type of card will i receive,73
i would like to have a mastercard,73
can i get a visa or mastercard,73
do you give out visa or mastercards,73
do i have to pick a creditcard brand,73
please give me a mastercard instead,73
visa or mastercard,73
can both visa and mastercard be chosen,73
do you let me choose between visa and mastercard,73
what cards do you offer,73
does it matter if i use visa or mastercard,73
how can i choose between visa and mastercard,73
im happy with mastercard and want to stick with just that credit card,73
can both a visa and mastercard be received from you,73
i prefer to get a mastercard,73
im wanting to get a visa card today,73
what do i have to do to get a visa card,73
i would like to get both a visa and mastercard,73
would you give me a mastercard and visa,73
id like to apply for a visa card,73
my first choice would be mastercard,73
i want to get a visa and mastercard is it possible to get both from you,73
are you visa or mastercard,73
please help me get a visa card,73
i wont be pleased unless i get a mastercard,73
can i select my card scheme or do you choose it for me,73
no visa please i want to continue with mastercard,73
will the card be a mastercard or a visa,73
can i choose my card scheme,73
does it matter which card i use,73
what type of card will i receive,73
can i get a visa or does it have to be something else,73
id like to get a visa card please,73
visa and mastercard can both be received from you,73
can i choose between mastercard and visa,73
i prefer visa can i get that instead,73
will i be able to get both a visa and a mastercard,73
i anticipate getting a visa card,73
what type of card can i get,73
will i get visa or mastercard,73
visa and mastercard can i get them both,73
can i choose between visa or mastercard,73
i need a visa card,73
do you take both visa and mastercard,73
which card would i get visa or mastercard,73
could i get a mastercard and visa from you,73
i want to get a visa card,73
is it possible to get both visa and mastercard from you,73
can i get both a visa and a mastercard from you,73
do you accept visa or mastercard,73
given a choice id rather have mastercard,73
can i use both visa and mastercard,73
is it possible to obtain both a visa and a mastercard from you,73
if i can i would like to get both mastercard and visa from you,73
mastercard is preferred to me,73
i need a visa and a mastercard from you,73
this transaction needs both a visa and a mastercard,73
i want a mastercard instead,73
i need to get visa and mastercard,73
could i get a mastercard if thats reasonable,73
i need mastercard as well as visa,73
will i get a visa card or mastercard,73
i would like to get a visa card,73
how can i get a visa and mastercard,73
can i get a visa instead of a mastercard,73
can i obtained a visa card,73
please give me both visa and mastercard is it possible,73
do i get visa or mastercard,73
why did i get a different card then requested,73
can i use a visa or mastercard,73
can i choose between visa and mastercard,73
mastercard is my preferred company,73
is it possible to get both mastercard and visa card from you,73
id prefer a mastercard,73
can i have a mastercard,73
how do i get selected for a visa card,73
do i have an option between visa and mastercard,73
can i get a visa from you,73
i hope to get a visa card,73
which one are you visa or mastercard,73
how can get a visa card,73
can you make sure i get a mastercard and not a visa,73
i would prefer a mastercard,73
i would like to get both mastercard and visa card from you if thats possible,73
will i get a visa or mastercard,73
will you guys do visa or mastercard,73
do you only use visa or do you have mastercard too,73
can i get a visa card,73
i would like to know if you use visa or mastercard,73
is it acceptable to use either visa or mastercard,73
please tell me do you use visa or mastercard,73
can i choose what card i can use,73
do you supply both visa and mastercard,73
my money i had was gone and i could not get gas,62
i can not see my top up,62
i cant see my top up in my wallet,62
i want to transfer money using my credit card,62
i tried topping up using my card but the money is gone,62
how can my friends top up my account,62
i used my card to top up but the money is not there,62
my card needs to be topped up,62
can my friends top up my account,62
whats the process for topping up by card,62
is my account able to be topped up by my friends,62
can anyone else topup for me,62
i tried to top up and suddenly my money disappeared,62
my wallet doesnt show my recent top up,62
can i get my friends to add money to my account,62
i used my card topup but all of the money is missing,62
could you tell me why my top up isnt showing in my wallet,62
what do i do to top up my card,62
i tried topping off my account with a card but the money is not in my account despite the charge going through,62
is it possible to top up by card,62
i want to know how to transfer money with my credit card,62
hoe do i use my credit card to transfer money,62
i attempted to top up using my card but now the money just disappeared,62
my top up isnt in my wallet,62
can i let other people have access to my account in order to top up,62
how do i to up by card,62
how do i add money to my card,62
when i tried to top up using my card all of the money disappeared,62
i used my card to top up but now i dont see the money in my account,62
can i top up by card,62
with my credit card i would like to transfer money,62
i want to top up by card,62
i dont understanfd how to top up,62
why was my card charged when topping off my balance but its not showing up in my wallet balance,62
why cant i see my top up,62
is it simple to transfer money using my credit card,62
why cant i see the top up i made,62
can a credit card be used to transfer money,62
is it possible to transfer money to my credit card,62
my wallet isnt showing my topup did i do something wrong,62
how can i transfer money using my credit card,62
the money disappeared after i topped up my account,62
the money disappeared when i tried to use my card to top up,62
i wasnt able to use my top up card because the money i put on there wasnt there anymore,62
top up not available in my wallet,62
how do i transfer funds directly from my credit card,62
i need to top up by card,62
how do i top up on my card,62
top up by my card is that possible,62
i tried to get gas but my money was gone,62
how do i use a card to top up,62
can my account be toppedup by friends of mine,62
is it possible for friends to top up my account,62
how do i top up by card,62
my top up is not showing up in my wallet,62
transferring money using credit card,62
will my friends be able to top up my account,62
i was attempting to top up with my card but the money has vanished,62
can i allow other people to top up my account,62
can other people use the app to add money to my account,62
i tried to top off using the card but the money just disappeared,62
show me how can my friends top up my account,62
how do i set up my credit card to send transfers,62
i dont see me top up in my wallet,62
what do i need to do to transfer money with my credit card,62
i used my card to topup but the money is gone,62
what happened to the money after i put in the wrong info and it got declined,62
can i add other people to my account so they can top up,62
show me how to top up,62
my friends would like to add to my account what is the procedure,62
i want to transfer money with my credit card,62
something is wrong with my top up and i cant see it how do i find it,62
can my account be topped up by my friends,62
am i the only one who can topup my account,62
how do i top up using my card,62
can a friend top up my account,62
what information am i going to have to have in order to do a transfer with my card,62
top up with credit card,62
whats the process for topping up my card,62
i dont see my top up in my wallet,62
can friends i have topup my account,62
i cannot tell what my top up currently is,62
how do i go about transferring money using my credit card,62
can you tell me how to top up on my card,62
my top up isnt there yet where do i find it,62
if i want a friend to top off my account can they,62
my wallet is empty even though i topped it up an hour ago,62
can somebody else top up my account,62
id like to transfer funds using my credit card,62
where did my topup go i cant find it in my wallet,62
my money disappeared right when i tried to top up,62
how does someone else top up my account,62
who can have access to top up my account,62
i have a new card how do i top it up,62
do i have to topup with my credit card before i can transfer,62
i need my card topped up,62
what steps do i do to transfer money using my credit card,62
i topped up my account but the money isnt there now,62
how can i use my credit card to transfer money,62
how do i use my card to top up,62
i need to transfer some money can i use my credit card,62
why is my top up not showing up in my wallet,62
can other people top up my account,62
do the disposable cards have any restrictions on them,29
how many times can i use a virtual card,29
a friend was telling me about her disposable cards what would i have to do to be able to get that feature,29
can i have more disposable cards,29
i tried using a virtual card for a hotel but it didnt work why not,29
what are the guidelines for the disposable cards,29
do the disposable cards have a transaction limit,29
can you give me the restrictions of the disposable cards,29
is there a limit on the number of times i can use a disposable card,29
how many disposable cards am i allowed to have,29
what are the restrictions of the disposable cards,29
what is the most amount of disposable cards allowable,29
can i get a disposable card how many can i have how often can i use them,29
what number of transactions can i do with one disposable card,29
whats the maximum disposable virtual cards,29
how limited is a virtual card,29
what are the disposable cards restrictions,29
i need multiple cards per day and they all have to be disposable,29
is there a limit to the number of disposable cards i can have,29
can i have more than 2 disposable cards,29
what sort of restrictions are there for the disposable cards,29
what is the limit on disposable cards,29
help me create several temp cards every day,29
are there any limits to using disposable virtual cards,29
are there a certain amount of transactions i can do with one disposable card,29
what are the limitations on the disposable cards,29
i have a disposable card how many transactions can i make,29
what are the policies of disposable cards,29
is there a limit on how many times i can use a disposable card,29
i need to make several disposable cards per day,29
what is the number of transactions i get with a disposable card,29
how many disposable virtual cards can you have,29
can you tell me the restrictions for the disposable cards,29
how can many disposable cards can i have per day,29
could you tell me about the restrictions that are on the disposable cards,29
do the disposable cards have any restrictions,29
i need several cards per day and i need to be able to throw away all of the cards i make,29
how many times can i use my disposable card,29
with one disposable card how many transactions can i do,29
is there any limits i should know about if im going to use a disposable virtual card,29
i need a number of disposable cards everyday,29
are there restrictions on disposable virtual cards,29
please provide me with the restrictions of the disposable cards,29
i have to make several disposable cards per day,29
am i limited on the amount of disposable cards i can possess,29
how many uses are the disposable cards good for,29
whats the maximum number of disposable cards that i can get,29
what are some of the restrictions that the disposable cards have,29
what are the restrictions on the virtual cards,29
how many purchases can i make with one disposable card,29
is it possible to have more than one disposable card,29
can i make several disposable cardsper day,29
what is limit of disposable cards i can make per day,29
what are the details of disposable card limitations,29
i need to make multiple disposable cards in a day,29
how many transactions can i do with my disposable card,29
show me the amount of transactions i can do with a disposable card,29
what is the maximum transactions i can use on a disposable card,29
are there any limits if i use these virtual cards,29
are there any restrictions for the disposable cards that i need to be aware of,29
where can i find a list of descriptions the disposable cards have,29
what limits are there on the virtual cards,29
what is the max amount of disposable cards im allowed,29
what stipulations do disposable cards entail,29
how many disposable cards per person,29
is there a limit to a disposable virtual card,29
why cant i use a disposable card,29
how many transactions can i make on my disposable card,29
whats the limit for disposable virtual cards,29
how many active transactions can i make with a disposable card,29
please specify any limitations that come along with disposable cards,29
are there downsides to using a disposable virtual cards,29
how many transactions can go on a disposable card,29
is there a transaction limit for a disposable card,29
i need more than one disposable card,29
what is the maximum number of transactions that i can put on a disposable card,29
i am required to make several disposable cards every day,29
i must make several disposable cards every day,29
where can i use a disposable card,29
are there limits on the virtual cards,29
how many disposable cards can you own,29
can you tell me more about limits to disposable virtual cards,29
how many transactions can i do with a disposable card,29
how many payments can i make using a virtual card,29
what is the maximum number of transactions i can do with a disposable card,29
can you tell me if there are limits to disposable virtual cards,29
what are the rules for using disposable virtual cards,29
what are the disposable virtual card limits,29
how many disposable cards can i have at one time,29
how many transactions can be made with a disposable card,29
i am not a premium customer but i want a virtual card how do i get it,29
i need several disposable cards made per day,29
what is the maximum transactions for one disposable card,29
for the disposable cards what are the restrictions,29
are there any restrictions for the disposable cards,29
is there a limit on making disposable cards,29
do the disposable cards have restrictions,29
can i do more than 10 transactions with a disposable card,29
what are the disposable card limits,29
is there a limit to using a disposable virtual card,29
i have a disposable virtual card is there a limit to how many times i can use it,29
are there any places that i cant use the disposable cards at,29
is there a limit to the number of disposable cards per day,29
how many disposable cards can i make in a day,29
let me know how many disposable cards i can have,29
i must make several disposable cards per day,29
can you please inform me of the restrictions for the disposable cards,29
is there a limit on disposable cards,29
i have to make more then a few disposable cards per day,29
are there any restrictions on the disposable cards,29
what are my limits on disposable cards,29
i would like to know what the restrictions are for the disposable cards,29
what is the limits on the number of disposable cards i can have,29
what is the amount of disposable cards i can have,29
on my disposable card is there a transaction limit,29
who can request disposable cards,29
how much transactions do i get with a disposable card,29
what can i and cant do with the disposable cards,29
is there a transaction limit on a disposable card,29
how many disposable cards are available per account,29
what is the number of transactions for one disposable card,29
i think someone is using my card without my permission,22
what do i do if i detect fraudulent use on my car,22
i think my account has been hacked there are charges on there i dont recognize,22
i dont recognize some transactions is someone else using it,22
i just got an email in confirming my purchase with my card i login to the mobile app on the card and found out there are several purchase were made without me aware of it evidently someone had stole my card information and made these fraudulent purchase i need the transaction to be reverse and have my card suspended,22
how do i stop fraud to my account,22
card is being used by someone else,22
i think someone else is using my card,22
someone might be using my card that is not me,22
there are strange transactions on my account what should i do if i think someone stole my details,22
i sees some suspicious spending on my credit card that i dont recall i had made what should i do,22
it looks like someone besides me ordered something with my card what should i do,22
there are charges on my card that i havent purchased,22
someone might be using my card what should i do,22
i suspect someone used my card,22
please tell me how you can stop unauthorized payments from being made on my card since on this bill i see that this has happened there are transactions that i never made from a place ive never been to,22
i think that somebody is utilizing my card without my authorization,22
there are a few transaction that i dont recognize i think someone managed to get my card details and use it,22
someone has been using my card there are unfamiliar transactions on there can you freeze the card to keep this from happening,22
what can i do if my card details where stolen from my car i think they used my card to buy gas,22
i want to cancel my card i think someone else is using it,22
i cant be sure but i think that someone may be using my card,22
what should i do if i think someone is using my card without my permission,22
i believe that someone is using my card without my knowledge,22
there is unusual activity on my account and i believe someone took my card,22
someone must have found my card details as i dont recognize these transactions,22
should i order a new card before i freeze my original one,22
i think that someone may be using my card but im not sure,22
i think someone has hacked my card,22
my card has been compromised i see a bunch of online shopping charges that i didnt make i need to freeze it immediately,22
i think my card has been used by somebody else since i was never in the little town where some transactions on this bill have come from please stop this right away,22
am suspicious of my cards security,22
someone is making transactions on my account i think they took my card information,22
i think someone stole my card number and brought stuff in different places that i have never been to i need to suspend any further purchase on my credit card,22
theres a possibility that my card was compromised,22
what should i do if i think there are unauthorized transactions,22
how do i stop fraud to my card,22
am afraid someone may have gained access to the info on my card,22
my statement shows charges for things i never purchased were my account details stolen,22
what should i do if someone else used my card,22
what steps can i take if someone else is using my card,22
someone might have had access to my card,22
what should i do if i think someone stole my details and used my information to make some transactions,22
i am not sure but someone else might be using my card,22
what to do if my card has been used without my permission,22
someone used my card without my permission,22
think someone is using my card with permission,22
i see some transactions that i dont recognize i think someone stole my details,22
how can i tell if someone else is using my card,22
what do i do if i believe to be a victim of credit card fraud,22
my card info was stolen what do i do,22
i didnt make these transactions i think my card details might be stolen,22
i have transactions that i dont recognize i think someone is using my card,22
my card details could be stolen as i didnt make these transactions,22
what do i do if someone used my card without my permission,22
there are transactions that i dont recognize what do i do if i think someone is using my card,22
can you check about unauthorized use of my card i think someone is using mine without my knowledge,22
i noticed my card was used in a small town that i have never been to can you stop the card from being used more,22
i froze my account but how do i order a replacement card,22
what do i do if i think someone has used my card,22
my card was stolen and used to make several purchases please freeze my card so no one can use it,22
there are transactions that i dont remember making i think someone might have gotten my card details and is now using it,22
my card information seems to have been stolen i dont know where these transactions came from and ive never even been to the city where they were made i need my card blocked asap so this person cant keep using my card,22
my card was used without my permission what do i do,22
what do i do if i think someone has used my card without permission i can see a few transactions i dont recognize,22
questionable transactions on my account,22
i have some transactions on my account i did not make can you cancel my card and prevent further use,22
someone besides me might be using my card,22
someone hacked into my cards account,22
how do i report fraud on my card,22
how do i report possible fraudulent activity on my account,22
someone else might be using my card without my permission,22
my card must have used my card as there are some transactions that i havent done myself,22
how do i order a replacement for stolen card,22
i dont recognise some of these transactions i think someone has my card details,22
somebody used my card without my knowledge,22
i think my card has been compromised in some way,22
what should i do if i think that someone might be using me card,22
i might be paranoid but someone may be using my card,22
my wallet was stolen and all my credit cards were in there help,22
there are fraudulent charges that i didnt make on my card can you please put in the safeguards necessary to stop this from happening anymore,22
the card has suffered a security breach,22
my card data has been exposed,22
there are transactions that i did not make on my account i think someone has my information,22
i think someone may be using my card,22
i didnt make these transactions is someone else using my card,22
i can use this card at which atms,3
can i use the card at any cash machine,3
what locations can i get money from,3
what atms take this card,3
which atms can i use to make a withdrawal,3
do all atms accept this card,3
will this card work at any atm,3
which atms am i allowed to get money from,3
where is the closest atm to me,3
which atms accept this bill of fare,3
do i have to use a bank approved atm to withdraw money,3
how do i withdraw money,3
can i use this card at any atm,3
what locations allow me to withdraw money,3
what atms accept my card,3
can i use my card to withdraw from my account,3
can you tell me where i can withdraw money,3
what kind of atms would this card be accepted at,3
are there specific atms that i can draw money from,3
where can money withdrawals be made,3
do i have to use bank approved atms,3
where can i find mastercard atms,3
what atms can i use my card at,3
what atm machines allow this card,3
where can i do a cash withdrawal,3
where should i withdraw money from,3
where are the atms that accept this card,3
is there a way to find an atm around me,3
will any atms decline my card,3
what atms can i use my card,3
what cash stations take this card,3
at which atms can i use this card,3
please provide me a list of atms that accept my card,3
can i use my card at an atm,3
where is the closest atm i can use,3
where is the nearest mastercard atm,3
where can i get money from my card,3
how can i find an atm that accepts this card,3
i need an atm right now,3
which atms accept mastercard,3
what is the closest atm,3
what atms use this card,3
what atms can i use this card,3
can i get money out of any machine,3
is the closest atm to me within 2 miles,3
i need to withdraw money where can i do that,3
can i use my card in another institutions atm,3
where is a atm that accepts mastercard,3
where are the mastercard atms,3
where can i withdraw money from,3
where can i withdraw money from,3
can i use a different bank atm than my own,3
need to know places i can withdraw money,3
the card can be used at which atms,3
whats the closest place to withdraw money,3
is there a list of atms that take this card,3
is there a mastercard atm nearby,3
am i limited to what atm i can use my card,3
how do i know where i can get money withdrawn,3
tell me what atms take this card,3
where are the atms that i can use mastercard,3
where is an atm,3
which locations can i withdraw money from,3
can this card be used at all atms,3
are there any atms near me that accept this card,3
i need help from someone in your department with finding my nearest atm,3
what are the locations i can withdraw money,3
which atms accept this circuit board,3
how many atms will take this card,3
what atms can i use this card at,3
is this card accepted by atms,3
are there only certain atm machines where i can use this card,3
where can i find a mastercard atm,3
tell me what atms use this card,3
which atms take the card,3
how far is the closest atm from me,3
can you tell me the atms i can use with my card,3
where is a mastercard atm,3
i need to know where i can withdraw money,3
are there specific atms i can use with this card,3
where can i find an atm,3
how can i tell if an amt will take this card,3
how do i know it is a mastercard atm,3
atms which ones will accept this card,3
what atm locations are near me,3
what atm accepts mastercard,3
can i withdraw from any atm,3
hi i found a large amount payment in my old statements which i am sure was not made by me i am aware that the time has passed but is there a way to raise a dispute for this payment now,28
what is the word,28
please help my find out why there is an odd direct debit in my records,28
i am seeing in the app a diret debit that its not mine,28
there is a direct debit payment that i did not make,28
there is a strange charge on my debit statement,28
there is a direct debit that looks suspicious,28
is there a way for you to find out why my account was deducted from a seller when i didnt approve of it,28
why is there a direct debit payment on my statement that i didnt do,28
a direct debit payment that i didnt authorise shows up in my app,28
my app is showing a payment that i know i did not do can you please cancel that transaction and credit my account please,28
i would like to dispute a direct debit payment,28
is it possible to dispute a debit payment from a couple of months ago,28
a direct debit payment i didnt do shows in my app,28
i see a direct debit transaction in my history that i did not set up,28
a false direct debit payment is showing in my app,28
i do not understand what this particular direct debit is,28
there was some money taken from my account that i dont remember paying for am i able to look up this transaction which was a few weeks ago to see who took out the money im not sure i need a refund just want to check to make sure its legit,28
please tell me what this direct debit in my statement is,28
what is this charge on my card,28
a few weeks ago a strange transaction was made on my account by a seller i dont know i am quite sure i didnt do it and will like for you to check it for me,28
is there a strict timeline regarding disputing transactions made on my account i just noticed a fraudulent charge on a statement from a couple months ago,28
there is a mysterious debit transaction on my statement,28
what is the matter,28
my account shows i made a debit payment to someone that i cant recall and would like to find out who the payment was made to,28
i dont recognize the direct debit payment from the app,28
i need a refund on a direct debit that shows in the app because i did not make it,28
hey i think someone stole my card numbers there is a purchase showing up on my app from a store pretty far away from me i really need that money back to pay my rent,28
i was just going over my transactions for the past couple of months and noticed a large type charge that i know i did not make even though its been a while can i please still dispute this,28
there was a charge made on my card from a couple weeks ago and i dont remember making the purchase nor do i remember the company itself can we trace this at all to confirm if i did it or not,28
there is a direct debit payment i dont recognize,28
what is this direct debit in my statement,28
this debit is not my transcation how do i get my money out back,28
how can i get my money back for a payment i didnt make,28
i dont recognize the direct debit payment on my account,28
a direct debit appears in the app but i didnt authorize it,28
im seeing a direct debit payment that is not me,28
i see a direct debit transaction that i didnt make,28
could i raise a dispute for a large payment that i found out was not done by me in my couple of last statements i am aware its delayed now please help me out,28
i dont know where a direct debit payment came from,28
who do i contact if there is a direct debit that i did not create,28
there was a direct debit from my account and i didnt authorise it,28
im checking my statements and i saw a purchase from a couple weeks ago that i dont recall at all not only that but i dont even know the business that charged it im not sure if i did it or not but can we check it and see if we can trace it back to make certain,28
i dont recognise a direct debit payment,28
there is a direct debit transaction on my statement that i think is not mine how do i remove,28
there is a debit i dont recognize,28
there are automatic debits on my account that i did not make,28
i may need to dispute a direct debit payment,28
theres a weird payment showing in my app that i definitely havent made myself as i havent used the card at all that day please cancel that and return my money,28
there is a direct debit fee in the app that i didnt do,28
what do i do about a debit on my account that i didnt make,28
i did not set up a direct debit i have,28
if i found an error in my account for a transaction i didnt make how long to i have to dispute it,28
there is a direct debit transaction that i did not authorize,28
can you help me figure out what is going on with a debit payment that is showing up on my account i am not sure is suppose to be there,28
i am seeing a direct debit i wasnt aware of,28
i found a charge on my debit that i did not make,28
how can i dispute a direct debit transaction,28
how can i dispute a debit transaction,28
my statement shows a strange direct debit,28
i have an unknown debit charge in my statement why,28
i just noticed that i supposedly made a payment to a seller a while back the problem is i dont recognize the seller there must be a way to see who it is or track the payment can you do that because i dont remember this transaction,28
in my app a direct debit payment that i didnt do shows up,28
theres an unauthorized direct debit in my app,28
i see a direct debit that isnt mine how can i get my money back,28
my account statements show a debit payment that i didnt make its from some time ago i need to know if it is disputable,28
there is a debit transaction on my statement that i did not make,28
there is a direct debit payment on my account that i didnt authorize,28
i didnt set up the direct debit i have,28
what do i do if i find a debit charge that i know i didnt do in my billing statement,28
i do not know what this charge is for,28
what do i do if there is a direct debit on my account that shouldnt be there,28
i think i am a victim of fraud i noticed there was a charge on my account that i didnt do because i havent touched my card today can you please reverse the charge and refund my money,28
there is a direct debit charge on my account that i dont recognize,28
recently a few weeks ago there was a transaction made on my account by some seller that i dont recognize i am very certain that didnt happen and will like for you to trace back to make sure,28
someone else charged my card,28
am i able to look back at a transaction to see who with drawled some money from my account i dont remember authorizing this a few weeks ago but wanted to double check who took the money,28
how do i dispute a direct debit on my account,28
i did not make a direct debit payment as listed on my app,28
theres a direct debit payment that i dont recognize,28
how do i dispute a debit that i didnt make,28
i dont know where this debit transaction on my statement came from,28
the app is showing a direct debit transaction that i did not perform,28
the app is showing a direct debit payment that i never made,28
i was checking the app for my account and i noticed there is an authorized charge on it i havent used my card today so i know i didnt do it i would like the transaction reversed and the money replaced,28
i want a refund on a direct debit,28
hi i was checking my old statements and found a discrepancy with a large amount transaction i am sure it was not done by me please let me know if i could raise a dispute as its very late,28
there is a debit paymet that i dont recognize,28
what can i do about a direct debit transaction on my card that i didnt make,28
i need assistance addressing a direct debit that i did not do myself,28
i see a direct debit transaction in my app that i didnt make,28
i see a direct debit payment on my statement that wasnt me,28
how long after i receive my statement can i dispute payments on it,28
how do i dispute a direct debit transaction,28
i notice a transaction a couple of weeks ago in my account from a seller that i dont recognize is there a way we can trace back the information to make sure it was truly something i did,28
what is this charge i didnt do it what can i do,28
i have a direct debit on my records that is strange and i need help,28
i would like to dispute a payment i didnt make,28
i found a direct debit i would like to dispute,28
i saw money was taken out of my account by a seller a while back i do not recognize the seller but im pretty certain i didnt make that payment can you track who the seller is,28
there is a direct debit patentp that i havent authorized,28
i cant recognise this direct debit payment,28
i would like to dispute a direct debit transaction,28
please help i was looking at my account and saw a transaction with a seller i dont remember is it possible for you to track the sale because i really dont think i made a payment to them,28
why is there a direct debit set up in my name,28
i dont recognize this debit transaction in my billing statement,28
i didnt set up a direct debit payment on my account,28
i need to dispute a direct debit,28
my account shows a direct debit charge that i have never seen before,28
i might have been charged on my debit statement by fraud,28
i just went through a old statement and noticed that a very large payment went through and i did not make it it was from a few months ago can i still dispute the payment,28
i am not recognizing a debit payment from my account,28
i have a direct debit that i did not set up,28
i have gone through my statements and noticed there is a large payment that i did not make can i still dispute the payment its been a while,28
i see a charge for a direct debit that was not me,28
there was a strange transaction made on my account a couple weeks ago by a seller i dont recognize may you please check on this transaction for me,28
there is a potentially fraudulent direct debit on my account,28
i have a direct debit i didnt set up,28
help in the app there is a direct debit that i dont remember,28
please help me regarding a direct debit in the app that i dont recognize,28
how do i get a refund for a direct debit payment i didnt make,28
i need to cancel a transaction on my debit card,28
i think i was charged by mistake on my debit statement,28
purchases i did not make are appearing in my bank statement,28
on my app i can see that a direct debit payment that i didnt do appears,28
theres a payment showing in the app today even though i have not used my card at all i want a refund,28
unusual direct deposit,28
i didnt make the direct debit payment on my account,28
people are using my debit card help,28
i have an unfamiliar direct debit in my statement,28
how do i dispute a direct debit that i didnt do,28
weird direct debit payment,28
i have an unauthorized direct debit on my account,28
i have an unknown charge,28
what do i do if there is an electronic debit that is not correct,28
there is a payment showing that i know i didnt make i didnt use my card that day and im sure of it can you please cancel that transaction and return my money thankyou,28
after going over my transactions for the last couple of months i noticed a pretty large charge that i know i did not make i know its been a while but can i still dispute this charge,28
someone else made a direct debit transaction on my account,28
how can i dispute a direct debit charge on my account,28
i have a direct debit i didnt make,28
i have an unauthorized charge,28
a debit came through that i need to dispute,28
there is a payment in my app that i did not make i have not used that card all day please reimburse my money,28
i dont know what this direct debit payment is,28
i see a direct debit payment on my app that i did not do,28
how do i get a refund for an unauthorized direct debit payment,28
there was a direct debit i dont recognize,28
i see an unfamiliar direct debit payment,28
in the app i see a direct debit that i dont recognize,28
why am i seeing a direct debit thats not mine,28
can i dispute a debit payment that i am seeing that i didnt make from a couple of months ago,28
there is a direct debit set up that i didnt create,28
there is a direct debit charge that i dont recognize what can i do,28
i have not used my card all day however there is an unusual payment showing in my app i would like to have that amount reimbursed,28
i dont know what this direct debit payment on my account is for,28
there is a direct debit charge on my account that is not mine,28
i see a direct debit transaction in the app that is not mine,28
there is a direct debit set up that was not authorized by me,28
i didnt initiate a direct debit that i see on my account,28
why is there a direct debit fee in the app when i didnt do it,28
there is a payment i dont recognise,28
a couple weeks ago there was a debit taken from my account from a transaction i dont recall is it possible to trace this transaction to make sure im not being scammed,28
what should i do about a direct debit that i did not set up,28
there was a direct debit transaction i have dont think should be there,28
i just found a payment from a while back in my account that i didnt make can i still dispute it even though it was a couple of months ago,28
i do not recognize a direct debit payment that i see on my app,28
my account was charged a debit payment i dont recognize,28
in my app a direct debit payment i didnt do shows in my app,28
my accounts been charged a payment for something i didnt make,28
looking back on my transactions from a couple of months ago i have noticed a charge that is fairly large that im certain was not completed by me i know it has been a while but can i please dispute this charge,28
i see a direct debit charge that i did not approve,28
the app shows direct debit payments that i didnt make,28
i have an unknown direct debit payment on my account,28
there is a direct debit that i didnt set up what should i do,28
i see a direct debit that i didnt authorize,28
i know this very late but i just went through my statements from the last couple months and theres one quite largeish payment that i definitely havent made is it still possible to dispute it,28
i checked my account and see that funds were deducted from a seller i didnt approve of can you help me understand,28
there is a transaction showing in my app that i did not make as i have not used that card all day please reimburse this amount to my account,28
my app shows a direct debit that isnt mine,28
i havent used my card all day but there is a payment showing in the app please cancel it,28
there is a payment showing on my app that i didnt do will you please cancel this payment and refund my money,28
why is there a direct debit to my account i didnt do that,28
help me i dont know what my password is,44
i thought i knew my password but i guess i was wrong what can i do now,44
i am unable to access my app due to forgetting my passcode,44
i cant recall my password,44
what should i do if i dont know my password,44
need a new passcode,44
i cant log in with this passocde,44
i forgot my passcode now what,44
what are the steps to reset my passcode,44
where do i go to reset the passcode,44
i am unaware of what my password is,44
i cant remember my passcode,44
i forgot my code,44
help me the passcode doesnt work,44
the passcode isnt working for me,44
is there a way to recover my password,44
can you lookup my password,44
what is my password,44
i forgot my password to get into the app,44
why doesnt my passcode work,44
i happened to forget my password,44
i forgot the passcode on my app,44
i seem to of forgotten my passcode,44
i do not understand why my passcode is not working,44
my passcode wont work,44
how do i reset my passcode,44
not sure what my password is,44
how to recover my passcode,44
i dont remember my login code,44
i need a new login code,44
help i forgot my password,44
i happened to forget my passcode,44
what is going on i have entered my passcode and its not working,44
passcode retrieval,44
my passcode is not being accepted,44
i would like to better understand why my passcode is not working,44
i cant find my code,44
my password doesnt work,44
my passcode was denied,44
i dont know the code for the app,44
i cant remember my password,44
please help me i dont know my code to get into the app,44
i used to know my password but not anymore,44
ive forgotten my passcode can i reset,44
i am entering my passcode but getting an error,44
i dont remember my password,44
where can i get a new passcode,44
what are the steps for changing my passcode,44
i lost the code and can not get into the app help,44
i think my passcode was changed,44
how can i reset the passcode if i need to do that,44
i cant log into my account because i lost my password,44
what do i do if i cant access my passcode,44
the app passcode has completely slipped my mind,44
can you help me reset my passcode i forgot it,44
how do i change my passcode,44
i cannot remember my passcode,44
i dont have a password,44
where do i go to reset my passcode,44
what do i do if i forgot my passcode,44
ive completely forgot the code to get into the app,44
how can i go about resetting my passcode,44
how can i change my password,44
is there a way to reset the passcode,44
i cant log in,44
help ive forgot my app passcode,44
i need to reset my passcode this one isnt working,44
i dont remember my passcode,44
