text,label_gt
oh my goodness my card has been declined twice at atm i tried two different atm but each one declined my card can you tell me whats going on with my account,26
why could i not choose cash at the atm,26
my cash withdrawl was declined why,26
is there a reason that the atm declined my transaction,26
the cash i tried to draw from the atm was not approved,26
atm would not give me cash,26
my card payment is still on hold why is it so,45
why is my payment pending,45
my card payment is still pending,45
how do i finalize a card payment,45
why is my card payment showing as pending,45
why has my payment not gone through,45
please help me to know the status of my card payment as its pending since a while,45
i recently made a payment and it is showing up in my account as pending what does that mean,45
what does it mean by pending payment,45
when will my card payment be done pending,45
i made this payment days ago so why hasnt it gone through yet,45
i am seeing pending from the card payment i made,45
my card payment is showing pending,45
i bought some stuff this morning but the payment shows as pending,45
i am waiting for a payment to go through,45
how long does an item i bought show as pending,45
what is a pending payment,45
i would like to know why my purchases from this morning are still pending,45
why is there a pending transaction on my card,45
my card payment is pending,45
why is a payment showing up on my card as pending,45
i made a purchase and it says its pending what does that mean,45
how long do card transactions take to clear,45
what does pending mean,45
how long will this card payment stay pending,45
my payment still hasnt processed,45
i was double charged and the second charge is showing as pending how long will it be before i get my money back once the second charge has been refunded,45
i have waited 15 days but my payment still hasnt cleared,45
why would i have a pending payment,45
explain what the pending payment means,45
why are my payments showing pending,45
my card is still pending ive been waiting a while,45
how long does it take for a payment to go thru i made one a few days ago and it has not been cleared yet,45
i bought some things this morning but the payment shows that it is pending,45
how long does it take to authorise a payment,45
i had a payment that i made and its been some amount of time and would like to know when its suppose to go though,45
what does a pending transaction mean,45
i have paid by my card but payment is still its coming as pending i think there is some issue please check and let me know when the status will complete,45
i have a pending payment in my account that i paid a while back ago and it still hasnt gone through why would it show pending for so long,45
i have a pending payment from stuff i bought this morning,45
my phone was stolen,42
my phone was stolen yesterday what should i do,42
if my phone is missing can i block someone from using the app,42
i think my phone is either lost or stolen,42
if i was mugged and lost everything how do i access my account and app,42
i cant find my phone,42
ive lost track of my phone or someone stole it,42
im not sure where my phone is i think someone stole it or its lost,42
can i used my card even if my phone has been stolen,42
my phone was stolen what do i do,42
lost my phone dont want others to use it,42
i lost my phone and need help securing it,42
my phone was stolen so i no longer have access to the app,42
left phone at hotel how to access app,42
my phone is not on me how can i use the app,42
my phone is gone,42
my phone is not with me at the moment so i will not be able to access the app,42
my phone was taken can you place cancel my account so no one uses it,42
i lost my phone and would like to freeze my accounts,42
lost phone can i still access account,42
the hotel called and said i left my phone in the room,42
someone stole my phone yesterday is there anything i need to do,42
lost phone dont want others to access account,42
i was mugged and everything taken what do i do to protect my account,42
i believe i left my smartphone at the hotel i was staying at,42
someone attacked me yesterday and took my things so i am unable to use the app i am in need of some help,42
can i still use the app if i switched phones,42
i was mugged yesterday and they took everything i cant access my app what are my next steps,42
i got mugged yesterday and lost access to the app i need to regain it,42
if i lost my phone can someone use my account,42
i am not able to use the app since i forgot my phone at the hotel i was staying at,42
someone stole my phone,42
someone stole my cards,42
my phone is lost what do i do to prevent someone from using the app,42
is there anything i need to do since my phone was stolen,42
i lost my phone,42
i cant find my phone but it has all my credit card information,42
how do i use the app if i dont have my phone with me,42
i got mugged yesterday and cant use the app,42
my things were stolen yesterday and i cant use any apps or anything so i am going to need some help,42
hello it is urgent i get a refund on this product the merchant has not been helpful what can i do now to get this resolved asap,52
can i receive a refund for my item,52
get an item refund,52
would i be able to get a refund for something i bought,52
i need to do a refund,52
i need a refund on an item i have not received am i able to simply cancel the payment i dont know how to do this,52
i would like a refund for something i bought,52
i want to return an item,52
can i have a refund,52
i wasnt charged the correct amount for an item i purchased how can i fix this,52
hi there i need to cancel an order i recently made and start processing a refund can you please help me with this and set up the refund as soon as possible its very urgent,52
please stop my purchase,52
i want a refund because my package has been taking too long to arrive how do i go about doing that,52
how do i apply for a refund,52
can i have an item refunded,52
i ordered something ages ago online but its simply not arriving ive got enough give me back my money im not paying these people,52
what do i need to do to get a refund,52
i need a refund,52
i am unhappy with my purchase how do i cancel the order,52
i bought something but now i would like a refund how do i do that,52
how do i get refunded,52
can you cancel my purchase,52
how do i cancel a previous purchase,52
i would appreciate it if i could get an item refunded,52
how do i claim a refund,52
i dont want the item i bought it on accident can i get a refund,52
hello i changed my mind and really need a refund on one of things i bought recently can you please cancel the transaction and get my money back please its urgent,52
i would like a refund on one of your products that has been sold to me,52
i am not happy with this product can i get a refund,52
i want this amount reversed out of my account,52
hello i recently made a purchase and im needing to cancel my order and process a refund as soon as possible,52
i want to reverse a purchase can i cancel it,52
i am chatting about an order from a long while back i never got it to this day and am deeply upset by this i want all of my money back i just can not accept paying for something i never got,52
i bought this item and was charged the wrong amount can i get a refund,52
i would like to cancel a payment i purchased something several days ago and i still have not received it,52
whats the refund process,52
i want a refund for my purchase,52
how can i process a refund for something i purchased,52
i want to get an item refunded,52
i need to cancel a purchase i made,52
i tried to make a transfer and it was declined why,27
good morning i tried to make a purchase with my credit card last night and again this morning both times it was declined can you investigate,27
i am getting continuous failure for all my transfers i have cross checked each recipient detail again and again and everything is correct,27
why was my transfer declined,27
what would make a decline message show up during a transfer,27
why do you keep declining my transfersit was always been working really well so far but when i tried to buy something just now the card got declined i tried couple of times already but same thing is happening,27
how can i fix my card it got declined twice,27
why did a transfer get declined,27
my transfers are being declined it has always worked for me but now its declining my card ive tried several times,27
why did my transfer decline,27
the card got declined twice when i tried to use it to buy something online yesterday,27
if the transfer details have already but reviewed and confirmed that they are correct what other reason would cause my transfer to be declined,27
why did i get a transfer declined,27
why did my my transfer get declined,27
how do i contact customer support about a transfer,27
you keep declining my transfers its always been working really well so far but when i tried to buy something just now the card got declined i tried couple times already but same thing,27
why was i unable to do a transfer,27
trouble transferring transaction contact for help,27
why could my transfer have been declined,27
when i try and to buy something using my card it keeps getting declined,27
i could not do a transfer because it was declined,27
when i submit a transfer it is being declined the information i put in has been reviewed,27
why was the transfer declined,27
what is the reason my transfer was declined,27
my transfer got declined,27
my transfer was declined,27
i tired to move my money but my transfer was declined,27
i would like to know why my transfer was declined,27
i tried to make a transfer but it was declined can you tell me why,27
for what reason was my transfer declined,27
my transfer has been declined and i know it should have went through,27
double check your funds may be declined,27
i cant transfer money from my account,27
why would my transfer be declined ive checked that ive put in all the right details but it is still declined,27
i tried to buy something online yesterday but it kept saying declined tried again today but same thing happened whats broken,27
i tried to buy something online yesterday but it wouldnt stop saying declined tried again today but same thing happened whats broken,27
my card is being declined online could you tell me what might be broken or wrong with the account,27
are there any restrictions causing my transfer to be declined,27
i was attempting to purchase a golf club off ebay yesterday but my credit card was declined i tried multiple times and again this morning can you check into my card please,27
i think my transfer was declined but why,27
the refund isnt showing up on my account,51
my refund is missing from my statement,51
i requested a refund and never received it what can i do,51
i was supposed to get a purchase refunded but i dont see the money in my account,51
theres a refund missing from my statement,51
i need help i asked for a refund from a merchant a while ago but i have not gotten my money back i keep checking my account but nothing is showing up what should i do now,51
i am awaiting my refund,51
how long does it take for a refund,51
help i keep checking my account but my refund is not showing i requested that a seller refund my money a while back but there is no money showing in my account what can you do for me,51
can you tell me why my refund is not showing in my statement,51
i asked for a refund last week but nothing has happened yet can you help me please,51
why is my refund missing from my statement,51
still waiting on a refund,51
i requested a refund and it is missing,51
hi as suggested by you i have asked the seller to initiate the refund it has been a week and i havent received my money please advise,51
i bought something and returned it and the money from the return isnt in my account,51
do you have any idea on when i will receive my refund i got my statement and it was not there,51
why isnt a recent refund on my statement,51
where can i see the refund in my account,51
i was supposed to get a refund but my balance hasnt changed why not,51
i requested a refund from a merchant days ago but i do not see it in my account,51
the refund has not appeared in my account,51
did my refund go through its not on my statement,51
my statement doesnt show that a refund has processed,51
i requested a refund from a store but it hasnt arrived,51
i still havent seen a refund on my account,51
i am missing a refund,51
my refund doesnt seem to be showing on my statement,51
i am not seeing a refund in my statement,51
why cant i see a recent refund in my statement,51
i did what you told me earlier and contacted the seller for a refund directly but nothing is happening its been a week and i still havent got anything please just give me back my money,51
where is my refund i have been checking my account all day,51
its been a week and i have done everything that i was asked to do and still nothing i have contacted the seller and have not gotten a response please understand my frustration and put the money back in my account,51
my refund is missing,51
why doesnt a return show up im my account from a purchase i made,51
i keep checking my bank statements but i dont see a refund that ive requested from a seller can you ensure that i receive the refund from the seller,51
i am waiting patiently for a week now for the seller to get back to me and there has been no response could you please help me further with getting my money back thank you,51
i would like some help getting a refund back from a seller it still isnt showing up on my statement and i requested this a long time ago im not sure why its not returned yet can you assist me in getting this money back,51
how long will it take to get my refund,51
i should have received a refund however it is not showing on my statement,51
my credit card was declined,25
the new card that was just sent to me was declined multiple times yesterday when i tried to use it at a restaurant to pay for my dinner i am really disappointed and embarrassed that my card was denied when i tried to use it to pay for my friends birthday dinner,25
why was my card payment declined,25
i was trying to purchase something at the store today and my card has been declined why has this happened,25
my payment has been declined i thought this issue was fixed,25
my card was declined in a shop,25
why did it decline my payment,25
my card declined,25
can you look at my account ans see why my card was declined,25
i was out today looking forward to pay with my new card turns out the payment just kept getting declined this is really sad whats going on,25
why was a transaction on my card declined,25
my new card keeps getting declined i was very excited to use it for the first time today why is this doing this,25
my latest payment was declined i was told everything was back to working order what happened,25
i know i have enough funds in my account but my card payment hasnt worked for some reason what do i do,25
why doesnt the card payment work,25
im really stuck i dont know why but my card payment has not gone through,25
i have a card payment that was declined but why,25
do you know why my card payment did not work,25
something is wrong with my payment account since it has been declined,25
why are you declining my payment everything was fine,25
i dont know why my payment didnt work,25
my card payment did not work,25
why is my debit card being declined when i have money,25
my card was not accepted,25
i have no idea why my card payment did not work,25
my card payment didnt work can you help,25
my card was rejected at the store for some reason can you look into this for me,25
please explain why my card was declined,25
hello i am facing the issue with my new card as payments are declining again and again please help me in this issue,25
do you know why my card payment is declined,25
why was my payment declined,25
they declined my card payment,25
why has my card payment been declined,25
i finally got my new card and was very excited to use it today however my payment kept declining what is happening,25
my card payment did not complete,25
my card didnt work in one of the shops,25
card payment declined,25
i tried using my card and it kept getting declined why,25
how do you fix my card payment,25
why do you keep declining my payment i tried several times already with this card and its just not working,25
i did transfer why is it pending,48
how long for money transfer to show,48
why is my transfer not done yet,48
i have a pending transfer,48
i am waiting for a pending money transfer to process,48
i transfered however its still pending,48
i have a transfer thats pending and wanted to know how long it is going to take to process,48
so the transfer finally worked but now its been pending for quite a long time how long do you expect me to wait for it its quite urgent,48
i had made a transfer but its still pending,48
i submitted my transfer but it has been pending for quite a while and i was wondering what takes so long why hasnt it completed,48
how can i speed up a transfer mine is pending,48
how long can an eu transfer take,48
my transfer is still coming up as pending,48
im trying to transfer money to another country its just pending and not sending my account details are correct please help me,48
my transfer is still pending and i know the account numbers are correct please help,48
i transferred money yesterday but it still isnt available,48
how long does a transfer stay pending,48
how long do transfer pend for,48
why hasnt my transfer gone through yet,48
when will the transfer go through,48
please explain why the transfers shows up as pending,48
i double checked that i have the correct account details theyre right for sure transfer is still pending since forever what should be done now,48
when will my transfer go through,48
what is the cause that the transfer shows as pending,48
when will the transfer be completed,48
pending transfer,48
i would like to know why my payment is still pending can you help,48
someone transferred money to me and it doesnt show,48
how long does a transfer take to be confirmed,48
i made a transfer 12 hours ago why is it still listed as pending,48
why does my transfer say pending,48
how long can i expect a transfer to pend for,48
for how long will my transfer be pending,48
transferring money in 2018 to another country shouldnt take this long my transfer has been pending for too long i verified my account details are correct,48
why is a money transfer not showing,48
the transfer is coming up as pending the payment is due today will i be charged a fee,48
i am still waiting for a money transfer to show,48
my transfer hasnt gone through yet,48
i am confused as to why my transfer could still be pending,48
how long does it take for a money transfer to show,48
can you remove my account please,55
i want to close an account but im not sure about setting up a new one in the future what do you recommend,55
my account needs to be deleted,55
i would like to delete my account please,55
what steps do i need to take to close my account,55
im tired of all the problems ive had i want to quit this account,55
please delete my account right now,55
i want to close my account,55
unhappy with you how to delete account,55
i would like to delete my account,55
i am highly unsatisfied with this company and want to delete my account,55
i dont like your company delete my account,55
i would like to close my account,55
this company is terrible can you delete my account,55
this company is bad please delete my account,55
please delete my account your services are not up to par,55
i need your help in deleting my account,55
the service of this company sucks i need to terminate my account,55
delete this account,55
how do i get rid of my account asap,55
this company isnt good i would like to delete my account,55
can you delete my account please,55
i am not satisfied with your company and would like to delete my accounts,55
please delete my account i am not happy with the service from your company,55
please terminate my account,55
i am sick of this damn company and want to close out my account,55
please close my account i am unsatisfied with your service,55
please delete my account,55
your service is terrible delete my account,55
i want my account deleted,55
i am extremely unhappy with this app and want to get rid of my account,55
how do i delete my account,55
this company sucks can you delete my account,55
i wish to close my account i do not like the service you provide,55
can you help me get rid of my account,55
i dont find your services useful anymore how do i delete my account,55
please delete my account this company is not working for me,55
i want to delete my account im unhappy with the service youre providing,55
can you tell me how to close my account,55
this company sucks can you terminate my account,55
what do i do if an atm stole my card,18
how do i retrieve my card from the machine,18
i was retrieving money and my card wouldnt remove,18
what do i do since the machine swallowed my card i need one,18
how do i get my card back after the atm has pulled it in,18
atm took my card,18
is there a way i can get my atm card back from the machine,18
i think the atm ate my card,18
the atm didnt give me the card back,18
how can i get my card out of the damn atm,18
the atm wont give my card back,18
how can i get my card back out,18
the atm machine stole my card,18
the atm at metro bank on high st kensington swallowed my card how do i get it back,18
my atm got stuck and im not sure what to do,18
the atm ate my card,18
the atm wont give me my card back,18
my card was confiscated by an atm how do i get my card back,18
what do i do if the atm ate my card,18
atm still has my card,18
what do i do if an atm ate my card,18
what happens if the atm doesnt give me back my card,18
i cant pull my card out of the atm help me,18
i have a problem the atm stole my card,18
why would an atm swallow my card,18
my card was taken by the atm,18
help the atm wont give me my card back,18
the stupid machine just swallowed my card i need a new one asap,18
how do i retrieve a trapped card from a atm,18
my card is stuck in the atm what can i do,18
i was getting cash and cant get my card back,18
if my card is trapped in the atm what do i do,18
my card has been swallowed by an atm,18
i was taking out funds and was unable to regain my card,18
what should i do with my atm that got stuck,18
the atm at metro bank on high st kensington didnt return my card what should i do now that the bank is closed,18
the atm wont give back my card,18
i was at an atm and it swallowed my card,18
wtf i tried to withdraw some money at a metro bank on high st kensington and without any notice it disappeared in the machine the bank was already closed so i couldnt do anything how do i get it back,18
what happens if my card is stuck in the atm,18
i got double charged for a payment so how do i fix that,63
ive just come back from an eating holiday in the usa and canada and have so many pending and duplicated transactions on my account i think there is something wrong can you look in to it please,63
why am i being charged twice fro a restaurant,63
i would like to know why i was charged twice for my purchase,63
i didnt buy this twice,63
why was i chaged twice for the same thing,63
why is there more then one charge on my card i only paid for one not twice how can i fix this,63
i have a duplicate payment showing up on the app how do i stop myself being charged for the thing twice,63
why would i be charged more than once for the same transaction,63
i was wondering how i could have two charges for the same item happen more than once in a 7 day period is there anyway i could get this corrected asap,63
can you please check if i was charged twice,63
i have been charged twice,63
it appears that i am being double charged for some items that i have purchased this past week please review and correct,63
it looks like this week i was double charged for a couple things is there any way that you can look into this for me and return the double charged items back to my card,63
i noticed after looking over my transactions that i have been charged twice from an earlier restaurant visit this week is it possible that one of these can be removed so i get the money back for the one that is not accurate,63
i think something may have happened that caused a charge to show up twice,63
why is there a transaction that shows multiple times,63
i see what looks like duplicate charges on account,63
why was i charged multiple times for the same thing,63
i had a duplicate card and got charged twice how do i resolve this,63
hello i checked my transactions and saw i was double charged on my card for a restaurant visit i would like to get my money back,63
why am i being charged twice,63
transactions on my card look really weird ive been charged twice for a couple things this week please check this and return the double charged ones,63
please check payments on my card there is a duplicate and i only bought it once,63
more than one time this week i have been charged more than once for the same transaction please correct the issue and refund the duplicate charges,63
a transaction is repeated several times on my account,63
ive been charged more than once for the same transaction,63
my card has been charged two separate times for a single transaction,63
can you explain why there is a payment showing twice,63
why have i been charged twice for the same transaction,63
i see that i have been charged multiple times for the same transaction,63
i was double charged,63
i have multiple charges on the same transaction,63
looks like my card payment was duplicated i went to pay at the store earlier got declined oncesecond time it works app still stays pending for one of the payments can you please remove one of them as its wrong and clearly was declined,63
i have a transaction that shows several times,63
i recently got charged twice from a restaurant that i was at this week and i would like for one of those payments to be removed from my account,63
there is more than one of the same transaction on my account,63
i have a duplicate payment showing,63
i made a payment that got charged twice instead of once,63
what are my remedies if i think i was charged twice for the same expense,63
can i verify the source of my funds,70
i want information about the source of funds,70
where are my funds being sourced from,70
i would like to verify the source of my money,70
where to funds come from,70
what is the source of my funds,70
i need to verify my source of funds,70
i would like to see the source of my money,70
why do you need all this information about my source of funds,70
how can i check the source of funds,70
how can i tell where my funds came from,70
what is the source of my available funds,70
can i find the origination of my funds,70
my source of funds need verified,70
what information do you need to verify my source of funds,70
i need the source of my funds verified how do i do this,70
i need my funds verified,70
help me check where the funds came from,70
i want to know where the funds come from,70
what is the source of my money,70
where can i find the source of my available money,70
how can i lookup where funds came from,70
can i see that history on my funds and where they came from,70
i have to verify the source of my funds,70
how can i view the source of my available funds,70
why does my money come from,70
i need to validate the source of my funds,70
where are my funds coming from i need to know,70
where has my available money come from,70
why do you need to know where my money is coming from,70
how can i see where my money comes from,70
how can i check the source for my funds,70
where can i see the source of my money,70
what is source of my funds need to verify,70
where do my funds come from,70
how can i check the source of my fund,70
how can i see my source of funds,70
how do i become aware of where my funds come from,70
where does all this money come from though,70
what do i need to do to verify the source of my funds,70
what is the number of days i have to wait for my europe transfer,67
what is the wait time for a transfer from the us,67
i need a fast transfer from china how fast will it be,67
how soon will i see the transfer in my account,67
how many days does it take until funds are in my account,67
how long until my transfer goes through,67
do transfers from europe take longer,67
what is the fastest that i can make a transfer,67
how long dies it take for transfers to reflect on my balance,67
if i started the bank transfer from europe how long will the process take to complete,67
how long until the money is in my account,67
when will a transfer reach my account,67
when should i expect to see my transfer hit my account,67
will my transfer immediately show up in my account,67
if i need to do a quick transfer from china how long should i expect the transfer to take,67
when does the money get transferred to my account,67
how long do i have to wait for a transfer to reach my account,67
how long does it take for funds to come through the us to my account,67
how long is my europe transfer wait,67
how many days does a transfer from the us take,67
how long do i have to wait for a transfer from the us,67
how long is the wait for a us transfer,67
how many days until the money will be in my account,67
how long does it take for a transfer,67
what is the time frame for a transfer from the us,67
when will i receive a us transfer,67
approximately how long will an urgent transfer from china take,67
i initiated a bank transfer form europe how long will this take,67
how long does it take to process transfers from europe,67
how long does a funds transfer take from one back to another,67
what would the approximate delivery date be if i transferred something urgently to china,67
i have to transfer something to china as fast as i can how long will it take to arrive in china,67
how long to i have to wait for a transfer to reach my account,67
how long is it going to take for my funds to show in my account,67
how long does a transfer take from the point its sent to the point it arrives in my account,67
how long will it take for the transfer to reach my account,67
if my transfer is from europe how long will it take,67
there is an important thing from china that i need to transfer approximately how long will this take,67
how long does a transfer take from china,67
when will money be available in my account,67
i think my card payment has been stopped,53
my card payment was reverted why,53
the app reverted my payment,53
my card payment was cancelled,53
why was my payment cancelled,53
i made a payment but the app reverted the payment,53
my payment was reverted by the app,53
hello my money went through for my purchase but now i got contacted from the seller noting that they didnt receive it then the money was returned to my account and im not sure why this occurred so if you can resolve this issue please,53
please explain to me the circumstances in which my card payment would be reverted,53
why has my card payment been cancelled,53
what do i do if it says my card payment has been cancelled,53
im not sure why my account has been refunded a payment for an item ive already received about 2 weeks ago can you please tell me what is going on,53
my card is being declined for a purchase i bought items before and the card worked do you know what the problem is,53
can you tell my why my card payment has been reverted,53
why did the app refuse to make an approved payment,53
do you know why my card payment was reverted,53
my credit card cancelled a payment for a purchase,53
why was my payment reversed,53
i have a payment listed as cancelled,53
i think my card payment had been return,53
i was contacted by a seller with a message that they never received my money i am 100 sure it was taken from my account so i definitely need this sorted out soon,53
what happens to the funds if a merchant refuses the payment,53
i am attempting to make a purchase online but my card is not working i know there are funds available is this an issue on the banks end,53
why was my card payment cancelled,53
why has my card payment been reverted,53
there must be an issue why has my card been cancelled,53
i bought something and the money appeared back into my account why,53
my account shows the card payment cancelled,53
im not sure why my card payment was cancelled can you find out why,53
what is the reason that my card payment was cancelled,53
hi i would like to file a claim for an inquiry i am a frequent customer of the company in question and have never had any issue with my purchases payments or otherwise however the price deducted for an item i purchased a couple of weeks ago has been returned to my checking account was there an issue with my payment the item has already been delivered to me,53
why was my card payment reverted,53
why does the app revert a payment,53
i did a payment but the app reverted it,53
what happens if a merchant doesnt accept a payment,53
there was a canceled payment for my card,53
my transaction to pay for an item was returned to my account,53
someone stopped my payment,53
if my card payment is cancelled what should i do,53
why has payment been returned,53
what kind of cash machines would allow me to change my pin,21
where do i change my pin,21
is the bank the only place i can change my pin,21
if i am overseas how do i change my pin,21
can i change my pin at the atm,21
how might i change my pin,21
i would like to change my pin but i am not currently in the country,21
i would like to change my card pin,21
i want to set a new pin,21
i desperately need to change my pin but im overseas on vacation right now how can i do this,21
i need a new pin how do i go about that,21
is there a location near me that i can change my pin,21
in what atm can i change my pin,21
id like to make a new pin selection,21
how do i set a new pin,21
how do i update my pin to a new number,21
how can i change my tholepin,21
my new pin needs to be set,21
i want to choose a different pin,21
i would like to change my pin,21
am i able to change my pin at any cash machines,21
i am travelling for two more weeks but really need to change my pin asap what do i do,21
i need to change my pin can i do that at a cash machine,21
do cash machines let me change my pin,21
how do i change my pin,21
i need to change my pin,21
may i receive a different card pin,21
what do i need to do to change my pin,21
help me set up a new pin,21
which cash machines will allow me to change my pin,21
i am in austria right now i need to change my pin asap so can i still do this from here,21
where can i find instructions to change my pin,21
i need to change my pin but i am on the road,21
how do i update the pin on my account,21
i need a new pin,21
show me how to change my pin,21
please tell me which cash machines will allow me to change my pin,21
what steps do i need to take to change my card pin,21
how to change the pin on my card,21
how can i change the pin do i have to go to a real bank,21
ive tried numerous times to submit a transfer of funds why isnt it going through,7
ive transferred money before without issue but now i am encountering an error stating that it isnt possible why is that,7
i am not able to do a transfer to an account,7
i was unable to make a transfer to another account,7
i had a transfer blocked,7
can you please help me with this exchange i am trying to get crypto and the app wont let me,7
how do i do a successful transfer to an account,7
why did i get a message saying that my transfer is not possible i have done this before no problem please fix,7
hey i want to buy some crypto but the app doesnt allow me to whats the issue i really want to exchange this,7
i tried to transfer money but it said it wasnt possible ive done this before and it worked why isnt it working now,7
why cant i transfer to a beneficiary,7
i am having problems transferring to a beneficiary,7
whats the deal with no cryptocurrency on your app,7
why isnt my transfer not going through i keep getting an error message,7
what are the rules for transferring to a beneficiary,7
can i transfer money to a beneficiery,7
i have tried transferring money numerous times all i keep getting is an error message can you tell me what is going on and how this van be fixed,7
i have a cryptocurrency exchange that wont go through please help me process it,7
why wasnt i able to transfer to another account,7
the money would not transfer to a beneficiary,7
how come im not allowed to transfer funds right now i just keep getting an error message,7
i couldnt do a transfer to an account,7
a transfer to an account was not allowed,7
why did i receive an error message saying that my transfer was not possible,7
explain why i cant do a transfer to a beneficiary,7
my transfer to beneficiary didnt go through,7
why isnt my transfer going through i get a message saying its not possible ive had no issues in the past,7
i couldnt make a transfer to a beneficiary,7
my beneficiary has been denied is this normal,7
i am trying to exchange crypto and its not working tell me how to fix this,7
the account transfer i was trying to do failed,7
my beneficiary is not allowed please may i have answer as to why this is,7
why couldnt i do a transfer to a beneficiary,7
why would i not be able to do a transfer to a beneficiary,7
i want to transfer money to a beneficiery why cant i,7
can you help with a transfer to an account,7
why isnt my account allowing transfers,7
i want to buy cryptocurrency but your app doesnt let me why,7
i tried to make a transfer to a beneficiary and it didnt go through,7
why was a transfer to an account not allowed,7
when i made a transfer there was a fee why,64
i was charged a fee for my transfer,64
is there a reason i was charged a fee to transfer,64
why was a charged just for transferring,64
i had to pay in order to do a transfer,64
what is the transfer fee charge,64
why was i charged extra for transferring money,64
im not paying this transfer fee,64
i am being charged a transfer fee arent they free,64
what is the maximum i can transfer before i incur fees,64
i got 2 transfer fees and i thought transfers were free,64
why am i being charged a fee for transferring money,64
do charge fees for transfers,64
i recently got a new place while im staying abroad and have been using this account to manage payments but suddenly i am seeing fees increase where are these additional fees coming from,64
hi please help me as i have transferred some amount but receiver did not get the same amount he received a bit less due to this again i need to transfer the difference i have transferred money but beneficiarys account is credited with less amount now i have transfer the difference of the amount i think there is some issue could you please look into this,64
why did i get charged for something i bought online even though it was international i thought it would be covered,64
why were there additional charges when transferring,64
i was charged more when i transferred,64
is there a transfer fee,64
im not sure why i was charged an extra fee for transferring funds,64
i thought transfers were free why was i charged a fee,64
my receipt shows an extra charge on my transfer why is this,64
i was charged a fee when making this transfer and i dont think i should have been,64
i sent out money but was charged extra for transferring why,64
why am i seeing a transfer fee,64
there was an extra charge when i made a transfer,64
i need someone to alert me as to whats going on i had transferred an amount but the receiver is saying that the amount is somewhat less than what i sent over i now have to make another transfer to make up the difference,64
i was charge a fee for my transfer why,64
why was there a fee for my transfer,64
why was my transfer charged fees,64
is there supposed to be a fee for the transfer i made,64
in the past month i often used this account to manage payments for my new holiday villa now all of a sudden your fees have increased exorbitantly dont you have a rewards programme for frequent users,64
why was i charged a fee for a transfer,64
what extra charges are there,64
i know that i am able to make transfers for free that was something that i valued after i bought something online from abroad i noticed that i got charged a fee what is this and can it be removed,64
i transferred money and was charged and want to know why,64
i was charged for something i didnt expect,64
i purchased some makeup through a site in china and i was under the impression that when i make transfers there is no fee why am i seeing this fee now i am not happy about this at all,64
i got charged and extra fee when i transferred money so why was i charged,64
can you explain the transfer fee to me,64
will salary be received through this,50
how can i get paid in a different currency,50
can i receive my salary in a currency other than what it is deposited in,50
can i get my salary through this,50
how can someone send me money,50
is there a problem with receiving my salary in gbp,50
do i need to choose gbp to get my salary deposited properly,50
i get paid in gbp should i configure this and if so where,50
is it possible for me to get money out in a different currency,50
can i use this to receive my salary,50
my salary is received in the form of gbp do i need to do anything specific to configure this,50
how do people send me money,50
is gbp a supported currency,50
do i need to establish i am paid in gbp before a transfer,50
salary in gbp has been received does it need to be configured elsewhere,50
how do i get my salary in the account,50
what are the ways for others to transfer me money,50
what different ways are there for someone to send me money,50
what do i need to do to transfer my paycheck to my account,50
how can my friend send me money,50
can i directly transfer my salary onto here,50
can this be used to receive my salary,50
is it possible to deposit money in gbp,50
i received my salary in gbp how do i change this to my currency,50
how can my friend transfer money to me,50
can my friends send me money,50
how do i deposit my paycheck to this account,50
can i use this account to receive my salary,50
can i deposit my salary to this account,50
how do i get my salary through this account,50
what if i need my salary in a different currency,50
i receive my salary in gbp do i need to configure this somehwere,50
do you know if i can use this for my salary,50
how do i get my paycheck through this,50
can i transfer my salary if its in a different currency,50
can i get paid in a different currency,50
is my salary eligible for this,50
my salary is in gbp how can i note this in the app,50
can i get paid in another currency,50
can i get my paycheck through here,50
dont understand why transfer failed,35
please help me make a transfer i keep receiving an error and im trying to make the initial mortgage payment for a flat im buying what is the deal here,35
my transfer didnt work,35
fix your system i cant make transfers ive tried like 5 times already,35
tell me why my transfer failed,35
my transfer did not go through,35
why was i not able to complete a transfer,35
can you help me figure out whats happening im trying to transfer money to a friend but it keeps getting returned im not sure what im doing wrong,35
why did my transfer not go through,35
my transfer didnt go through,35
i could not get my transfer to happen correctly and was wondering why,35
how come my transfer didnt work,35
i transferred my funds why did it not go through,35
why has my transfer failed,35
why did my transfer fail,35
why hasnt my transfer been made,35
my transfer will not go through,35
my transfer keeps failing and i just want to transfer the money can you please make it work,35
the transfer keeps failing i tried to transfer some money to friends this morning but it keeps getting rejected for some reason would you please check the issue,35
why would a transfer fail,35
what are your policies for card transfers,35
is the system down ive been trying to do a transfer and have failed,35
i tried to make a transfer but it failed,35
why couldnt i complete a transfer,35
my transfer appeared not to work,35
what is stopping my money from transferring,35
hi im buying a flat and im trying to get my mortgage to go though every time i check i simply get an error message is there any way you can help me get this money transferred over thanks,35
my attempted transfer failed,35
i can not seem to make a successful transfer can you tell me what im doing wrong,35
please help me as i am continuously facing the issue in transferring money to my friends as all my transactions are getting failed,35
i am trying to make a transfer and am unsuccessful can you please tell me why,35
my transfer did not seem to work,35
ive now been trying to do a really standard transfer 5 times already whats going on is your system broken or something,35
help me with my transfer,35
says my transfer cant be completed,35
can you tell me why my transfer failed,35
why didnt my transfer go through,35
